Time Flux
1684.905862156036 -374.9949823781865
1684.9266956741772 -3.1427834347004175
1684.9475291922815 66.82899339162023
1684.9683627103238 219.32638925077688
1684.989196228319 -125.4694082684938
1685.0100297462627 29.22392109832468
1685.03086326416 91.72454519301924
1685.051696782016 42.077329332239245
1685.0725302998155 -252.14768326242844
1685.0933638175643 -181.48256841416315
1685.1141973352671 379.90774913290954
1685.1350308529204 415.47516203403273
1685.1558643705275 -13.081659772428711
1685.176697888095 -111.5240982756108
1685.1975314056072 -97.46257571743315
1685.2183649230703 175.9142773950996
1685.2391984404892 -194.4589375724284
1685.2600319578592 95.92806321083793
1685.2808654751948 -4.347741099591919
1685.3016989924727 471.5024544941528
1685.3225325097067 -91.50773129132553
1685.3433660268931 63.34905416527289
1685.3641995440369 116.92589229974868
1685.3850330611335 -96.59853346146303
1685.4058665781977 33.304045516722184
1685.4267000952057 -40.24137344510592
1685.4475336121716 -360.27248574313523
1685.4683671290918 23.602760199527328
1685.4892006459706 -143.4760693474604
1685.5100341628045 -84.03094207470174
1685.5308676796071 214.8671963414644
1685.551701196356 -158.4995609945428
1685.572534713064 -336.59176901801607
1685.5933682297284 -89.87820862398269
1685.614201746353 272.3462547977943
1685.6350352629347 -149.1800536035648
1685.6558687794873 45.291059526639934
1685.6767022959873 -142.6844850327537
1685.6975358124485 5.7776376056034895
1685.7183693932907 
1685.7392028452496 -591.7257722810672
1685.7600363616 -239.13266663514992
1685.7808698779027 -30.84158956704693
1685.8017033941649 -35.4047904395796
1685.8225369103902 113.44136858765594
1685.8433704265756 113.61402042286312
1685.8642040074178 
1685.885037491168 
1685.9058709749183 441.8961836275533
1685.9267044909536 140.80619981005475
1685.9475380069534 -36.35529556202006
1685.9683715229153 187.80658908157025
1685.9892050388523 -65.58306609140584
1686.0100385547423 -53.0205074814308
1686.0308720705975 73.49847261311592
1686.0517055864163 -50.86966995210409
1686.0725391022013 119.7309815170422
1686.0933726179599 16.967441993956626
1686.1142061336755 -478.67005759725777
1686.1350396493551 -370.8326988898408
1686.1558731650023 -299.55670213398196
1686.176706680614 83.60520164697635
1686.197540196194 -104.5097551592248
1686.218373711749 -121.40741513553544
1686.2392072272628 -269.4623881123793
1686.2600407427424 -75.4735698242277
1686.2808742581908 157.5293932997882
1686.3017077736058 313.79486915972933
1686.322541289 -231.27321199106788
1686.3433748043515 253.90019302609096
1686.3642083196723 86.61812987778323
1686.3850418349612 172.9319577337581
1686.40587535022 214.22408792519408
1686.4267088654572 -200.47766233567313
1686.447542380655 464.1840893445026
1686.4683758958213 -93.65984260531516
1686.489209410959 -349.2615965610702
1686.5100429260651 108.29504122808969
1686.5308764411436 244.99090510964857
1686.5517099562012 -22.85706654059228
1686.572543471221 -134.9040371106706
1686.5933769862108 -172.4490935171751
1686.6142105011727 10.71938404431766
1686.6350440161057 36.64974941939088
1686.6558775310111 69.9710590477434
1686.6767110458975 -113.48884730548792
1686.6975445607475 355.5444736726167
1686.7183780755684 -97.68292548301808
1686.739211590363 92.04640661209427
1686.7600451051296 121.85777704669616
1686.7808786198702 46.10986766427216
1686.801712134593 51.12562263230109
1686.82254564928 140.3605943478194
1686.8433791639395 90.5339229615809
1686.8642126785744 121.10748613366364
1686.8850461931816 129.3201133905966
1686.9058797077744 110.7578206620554
1686.9267132223304 -47.11662175786616
1686.947546736862 50.51367811159014
1686.968380251367 255.34779739308817
1686.9892137658483 55.376924658942166
1687.0100472803133 28.70080454279653
1687.0308807947447 138.53740683224822
1687.0517143091504 103.01003643425317
1687.0725478235324 89.66045048513281
1687.0933813378895 170.8414006882338
1687.1142148522233 222.567597977391
1687.135048366542 150.2980552691417
1687.155881880828 -4.55042478104586
1687.176715395089 90.07077794831406
1687.197548909328 -358.4101219268476
1687.2183824235426 -8.302343630135164
1687.2392159377448 140.99372412593243
1687.2600494519131 162.78192283327127
1687.2808829660592 -62.57427861266312
1687.3017164801815 -182.76214338698827
1687.3225500610235 
1687.3433835083695 -544.3974044180499
1687.364217022425 -454.5832009954621
1687.3850505364576 137.8608409535639
1687.4058840504688 -196.93113571817076
1687.426717564457 -146.8332979465907
1687.4475510784343 -329.3002758921626
1687.4683845923787 38.32611855052605
1687.4892181063024 259.49624823768005
1687.510051620204 -51.97800650800451
1687.5308851340849 -117.66970207510737
1687.5517187149271 
1687.5725522064192 
1687.5933856979116 
1687.6142191894037 -400.0166546136916
1687.635052703178 -487.19215416789535
1687.6558862169322 -464.1750224970533
1687.676719730675 -50.710818569389545
1687.6975532443876 -21.844446070855245
1687.7183867580793 -381.93239412195584
1687.739220271751 101.8827016079756
1687.7600537854019 -126.5608192799708
1687.780887299043 -431.8810399553993
1687.8017208126532 79.86952344537563
1687.822554326244 22.821719256596168
1687.8433879070863 
1687.8642213533649 115.87368368814242
1687.8850548668947 -474.7334760860516
1687.9058884477372 
1687.9267219275575 
1687.947555407378 -145.31587325419423
1687.9683889208293 -210.58095899457248
1687.9892224342616 113.03459391928496
1688.0100559476737 -28.181351541541897
1688.030889461077 233.02420958712477
1688.0517229744503 -474.7255187671004
1688.072556487805 383.44219939422874
1688.0933900011396 75.73603997102661
1688.1142235144555 213.63529477953676
1688.1350570277618 422.4745783167648
1688.1558905410395 407.4593603419938
1688.1767240542974 -298.8192582281834
1688.1975575675372 -222.86413046567944
1688.2183910807569 87.62957632070966
1688.2392245939684 -153.68969889528725
1688.26005810715 360.0222440740276
1688.2808916203137 -109.23267196819144
1688.3017251334577 -522.6513829850821
1688.3225586465835 170.7288894631945
1688.3433921596995 140.10677536497647
1688.3642256727878 163.8737037344462
1688.3850591858563 440.2895098586762
1688.4058926989069 -421.2663085062517
1688.4267262119376 350.6577321894482
1688.4475597249507 18.555614190027416
1688.468393237954 57.35911562918744
1688.4892267509297 257.99049554682483
1688.5100602638859 20.067579537881095
1688.5308937768239 -64.75899571523539
1688.5517272897423 -389.9244137367917
1688.5725608026528 168.7889273667693
1688.593394315534 -50.91791058256956
1688.614227828397 4.004186008033946
1688.6350613412403 135.5028718316975
1688.6558948540762 -170.20030134751028
1688.676728366882 123.61092243590097
1688.6975618796703 86.58043780453761
1688.7183953924389 473.970449123867
1688.7392289051893 432.4925487846924
1688.76006241792 -119.14314695000172
1688.780895930643 -135.99773737627635
1688.8017294433364 -4.597690336742333
1688.8225629560116 -96.21138050605182
1688.8433964686667 336.1940996915644
1688.8642299813043 -147.71965971887377
1688.8850634939215 -51.4526802428908
1688.9058970065312 -131.5606373163909
1688.9267305191106 60.24791718228502
1688.9475640316718 -252.96907192024364
1688.9683975442133 -163.608522842072
1688.9892310567363 197.38081861320424
1689.0100645692492 -325.1965123618169
1689.0308980817335 11.618947303312993
1689.051731594198 44.58347493277456
1689.072565106644 -77.17279656217006
1689.0933986190698 259.0842530479032
1689.1142321314871 -229.27955156010927
1689.1350656438735 66.75969063353413
1689.155899156242 138.9859916195335
1689.1767326685895 300.02115904391843
1689.1975661809183 291.6527958940646
1689.2183996932265 -299.1849839002551
1689.2392332055256 -238.62327542510536
1689.260066717794 -144.64991652526032
1689.2809002300435 148.30910091768007
1689.301733742272 40.50384902317434
1689.322567254481 -571.309556376794
1689.3434007666795 -372.083368392401
1689.3642342788482 272.2600770691096
1689.385067790996 208.30175492474464
1689.405901303124 -181.4260627253572
1689.4267348152305 -427.6666444653193
1689.4475683273274 -369.7366344442137
1689.4684018393928 228.14897532014683
1689.4892353514383 -108.75850128067506
1689.5100688634618 -90.56644424882762
1689.5309023754655 -465.14522674456794
1689.5517358874567 174.46125014095543
1689.5725693994184 121.70189364464458
1689.593402911357 384.18199468338366
1689.614236423276 290.9811288242328
1689.635069935172 -100.33317123675496
1689.6559034470577 89.75468408867418
1689.6767369589104 -86.24041831801297
1689.6975704707424 120.42521168680908
1689.7184039825513 64.82027967149858
1689.7392374943392 120.77619262119963
1689.7600710061042 74.06557976055646
1689.7809045178576 -61.49112825406253
1689.801738029577 419.34069855359377
1689.8225715412757 -290.5983499268531
1689.84340505295 -478.87350994997166
1689.8642385646128 222.031811020254
1689.8850720762412 300.4201857613225
1689.9059055878479 192.65284982915128
1689.92673909943 118.07127131432324
1689.947572680272 
1689.968406122535 27.565846224855896
1689.9892396340476 -444.45622646790014
1690.0100731455352 16.25323929636591
1690.0309066569998 -134.00600967946198
1690.0517401684392 89.61394151124303
1690.0725736798654 -83.5733475816983
1690.093407191256 -264.34759359761733
1690.1142407026227 214.80616999828416
1690.1350742139637 53.61644320339766
1690.1559077252807 40.17966867447146
1690.1767412365812 287.27250087403263
1690.197574747848 249.87554175611297
1690.218408259088 225.89859606299547
1690.2392417703031 1.367485097379844
1690.2600752814915 -177.00729768505568
1690.2809087926648 -501.9796883759885
1690.3017423038007 -38.822068328069726
1690.3225758149113 -56.86628800283626
1690.343409325994 144.54867013926295
1690.364242837051 149.15305088619314
1690.38507634809 302.7821268350033
1690.4059098590928 1.4120749149346428
1690.426743370067 188.3553540522283
1690.4475768810144 -313.569629480684
1690.4684103919333 -80.16007288975389
1690.4892439028251 -272.44459692892576
1690.5100774136972 -482.5984680004109
1690.5309109245322 -34.69540939281538
1690.5517444353372 -131.48747887987147
1690.5725779461147 392.4245077804896
1690.5934114568615 98.49220739556056
1690.61424496759 90.30432445247085
1690.635078478278 -51.27013977873806
1690.6559119889373 32.597036986209766
1690.6767454995647 -226.83352591666863
1690.6975790101635 205.18199583952293
1690.7184125207407 -89.76067533902899
1690.739246031278 53.67498878214388
1690.7600795417827 127.84228840300626
1690.7809130522578 98.35464375740845
1690.8017465626997 82.28018314263883
1690.8225800731211 131.00205689086843
1690.8434135834991 -217.47194040143097
1690.864247093846 82.26625000211703
1690.8850806041587 -26.512034849182836
1690.9059141144403 346.6276945192105
1690.9267476246969 -27.242569184742724
1690.9475811349116 -93.30038746151283
1690.9684146450911 -254.05725950862504
1690.989248155238 -160.82841077872183
1691.0100816653492 -17.941626379497922
1691.030915175437 -263.37566393013475
1691.0517486854787 15.053879932959019
1691.0725821954863 161.3924649006775
1691.0934157054571 -12.418952375552898
1691.1142492153936 48.65065446393044
1691.1350827253025 -31.929184326485927
1691.1559162351666 17.331787283221946
1691.176749744992 -439.79577800239326
1691.197583254782 177.27331187749647
1691.2184167645332 -40.78692243182757
1691.2392502742582 74.91819999261027
1691.2600837839332 114.77341334348336
1691.280917293572 -165.0766723152762
1691.3017508031699 108.62191008059384
1691.322584312731 3.281255972326244
1691.3434178222603 340.238732902273
1691.364251331742 -252.55935118243556
1691.3850848411814 -242.15677573982
1691.4059183505826 86.28244680138292
1691.4267518599409 275.69429790015204
1691.44758536927 111.84379750501452
1691.4684188785452 148.79944493389996
1691.4892523877809 258.7527155253266
1691.510085896972 8.719355757477707
1691.5309194061226 289.6530874548505
1691.5517529152376 329.30021138662937
1691.5725864243016 64.94063037374241
1691.5934199333199 143.03027901080367
1691.6142534422956 -78.86510376827904
1691.6350869512344 9.292534796476483
1691.6559204601208 -357.95435824208414
1691.6767539689592 105.40910397307103
1691.697587477754 351.2811043263189
1691.7184209865 148.85897778694056
1691.7392544952015 -139.41452820496275
1691.7600880760435 
1691.7809215485356 
1691.8017550210275 -303.1120812581039
1691.8225885295378 -386.30701726003286
1691.8434221103798 
1691.8642555825793 
1691.8850890547787 -314.21585183771265
1691.9059225630904 -179.1316799703132
1691.9267561439328 
1691.9475896278987 
1691.9684231118647 
1691.9892565958305 -437.45960832845446
1692.0100901766727 
1692.0309236118812 -430.86308071582647
1692.0517571198247 -275.0089353365818
1692.0725906277269 -304.22778840561466
1692.0934241355617 -341.4920377992565
1692.1142577164037 
1692.1350911510674 3.731373155502257
1692.1559246587376 -372.2411409439593
1692.1767581663582 -37.9463343394466
1692.1975917472005 
1692.2184251814094 -409.4333350068908
1692.239258688849 -274.1776040378793
1692.2600921962267 -116.99591537007886
1692.2809257035578 -152.1566086210676
1692.3017592843999 
1692.322592718016 -337.5241300088764
1692.343426225152 -131.44964937812554
1692.3642597322391 -365.5643610632496
1692.3850933130811 
1692.405926783084 
1692.4267602530867 -67.23774802169667
1692.4475937599104 -142.3974375117733
1692.468427266676 -18.590542190382617
1692.4892607733689 -185.86994631043635
1692.5100942799925 311.24318912919944
1692.5309277865526 528.6881344815762
1692.5517612930419 80.4824875182601
1692.5725947994763 -140.30032431941504
1692.5934283058286 214.26930728691607
1692.614261812115 281.908691562152
1692.6350953183276 119.43845185334872
1692.6559288244728 -74.87909233714099
1692.6767623305532 44.441665010865606
1692.6975958365547 353.0824669955449
1692.7184293424796 65.94791522997853
1692.7392628483349 339.0265640216696
1692.7600963541115 47.35676464824504
1692.7809298598272 313.66691318695126
1692.801763365453 303.26901215865394
1692.8225968710065 -162.3977215947327
1692.843430376478 -57.76196824361478
1692.8642639573204 
1692.8850973872009 129.4063068256093
1692.90593089244 265.012009822676
1692.9267643975943 211.7265236657396
1692.947597902672 -34.61175151311796
1692.9684314076733 205.61907813498644
1692.9892649125857 505.1821887838999
1693.01009841741 -344.7555375508322
1693.030931922154 -191.80397895613729
1693.0517654268087 75.87492159060113
1693.0725989313812 336.39541793221167
1693.0934324358723 -355.5670366053498
1693.1142659402694 -200.06800243427344
1693.1350994445736 208.1605951330048
1693.155932948792 87.34661729406075
1693.1767664529154 336.8059156892065
1693.1975999569615 -149.7230076739719
1693.2184334609008 138.02136482491525
1693.239266964751 -0.8763396286995656
1693.260100468502 216.78646893900333
1693.2809339721723 292.7120969752152
1693.3017674757316 61.07666400547515
1693.3226009791983 -91.05196148043056
1693.3434344825616 -56.748389810301695
1693.3642679858303 126.90728914639602
1693.385101488994 152.34852469376543
1693.405934992071 -95.70733728722524
1693.4267684950305 -300.5888113612363
1693.4476020758725 
1693.4684355006427 -235.21562829066792
1693.4892690032937 -183.96670572290097
1693.510102584136 
1693.5309360082783 -430.63114605053295
1693.5517695106003 -263.05300928088934
1693.5726030128171 11.944966442505908
1693.5934365149276 -145.48725336209688
1693.6142700169207 -489.9685088329963
1693.6351035187952 -34.218957244780505
1693.6559370205603 23.45875633129922
1693.6767705222135 -134.79486353048992
1693.6976040237453 -47.4127682066878
1693.7184375251527 -49.264819577238725
1693.7392710264462 -252.41862904582132
1693.760104527613 -239.2352870418044
1693.7809380286735 -56.63408715532545
1693.8017715295944 -174.48845012663386
1693.8226050303967 -155.25061857772792
1693.8434385310663 128.9815208276032
1693.8642720316152 -240.2487026801224
1693.8851055320388 246.65656909624633
1693.9059390323284 -76.79641748409466
1693.92677253248 79.88463833149147
1693.9476060325055 198.72864302606513
1693.9684395323895 34.277457166394264
1693.9892730321549 -486.0134083569656
1694.010106531766 -201.88530398201848
1694.030940031245 315.1682776960737
1694.0517735305775 298.98582345147423
1694.072607029785 23.20923048844725
1694.093440528832 -7.670171651624938
1694.1142740277419 5.955356865133186
1694.135107526498 154.68406701902555
1694.1559410251139 78.86158886705152
1694.1767745235827 -166.31752395050165
1694.197608021898 296.52821604997143
1694.2184415200531 540.6681750324689
1694.239275018062 142.9122996648974
1694.2601085159072 67.54771077500833
1694.2809420136125 -68.55999059694629
1694.3017755111407 163.27044863350062
1694.3226090085163 -17.180132669776288
1694.3434425057208 -93.61047325179133
1694.3642760027694 32.09519003292089
1694.3851094996537 460.4373327878434
1694.4059429963684 120.08996989485333
1694.4267764929052 -0.33654095891102787
1694.4476099892793 115.974747061933
1694.4684434854714 -240.9776570636496
1694.4892769815071 193.6255683860068
1694.5101104773476 -219.63138463048625
1694.530943973018 -331.3232192468975
1694.551777468499 -195.26303446717927
1694.5726109638167 25.89817061512388
1694.5934444589311 -277.584805713833
1694.6142779538689 110.17298532659937
1694.6351114486088 370.5717820916533
1694.6559449431686 253.282281470796
1694.6767784375368 -65.9710484761643
1694.6976119317114 -34.28581178489291
1694.7184454256803 187.65360401740867
1694.7392789194616 -108.60394941607584
1694.7601124130435 -106.22752397954912
1694.7809459064242 71.1716961104394
1694.8017793995912 -280.8649396224489
1694.8226128925637 314.37518874448756
1694.8434463853187 -73.51541694359561
1694.8642798778849 -94.6637554671022
1694.88511337022 63.420502976945166
1694.9059468623532 214.41920061249937
1694.9267803542612 -28.615605111736087
1694.9476138459638 28.237794414508215
1694.9684473374475 -7.215064287621796
1694.9892808287123 192.3777082763449
1695.0101143197448 164.60598443567952
1695.030947810565 87.21258623061868
1695.05178130116 175.0136599620275
1695.0726147915295 -53.953496315445406
1695.0934482816604 -3.04704242267032
1695.1142817715731 -74.83787685879571
1695.1351152612451 -54.155336794736314
1695.155948750706 -191.758909314224
1695.1767822399136 -171.44965828073506
1695.1976157288987 21.251957876496675
1695.2184492176384 288.1719707158486
1695.2392827061635 -488.9975202376593
1695.2601161944326 79.64394554992968
1695.280949682476 133.94783490916947
1695.3017831702723 23.07000024057696
1695.3226166578431 -66.67421327016935
1695.343450145178 -118.18763461861568
1695.3642836322767 147.64823552041432
1695.3851171191316 -474.79992036882606
1695.4059506057622 -358.5156958839036
1695.4267840921611 251.51431566672545
1695.447617578329 65.91079903417625
1695.4684510642599 -31.998136905164525
1695.4892845499735 -238.44374580371525
1695.510118035457 -254.81999760775156
1695.530951520739 325.7208627071911
1695.55178500579 410.1355460443915
1695.572618490638 -176.6485617424824
1695.593451975276 -137.5891371954816
1695.6142854597215 277.4968077780016
1695.6351189439822 7.096440020612702
1695.6559524280544 41.8246405315768
1695.6767859119507 -370.3044782567401
1695.6976193956857 -5.264092058401503
1695.7184528792684 80.85743929778562
1695.739286362722 -142.590008207788
1695.7601198460425 -132.7405480997551
1695.7809533292507 -102.87223796090844
1695.801786812372 -50.970830416764414
1695.822620295424 -186.91608219211156
1695.8434537784235 250.4913106604669
1695.864287261384 66.82339460395819
1695.8851207443556 -321.412972255275
1695.9059542273371 10.06149546067245
1695.9267877104048 338.5317007142449
1695.9476211935316 50.12128276720557
1695.9684547743736 
1695.9892881602327 80.96216932949562
1696.0101216439095 47.10276521443106
1696.0309551278017 194.5621408219246
1696.05178861205 -39.03378773394844
1696.0726220966235 -21.52194545382825
1696.0934555816827 1.6430814578995192
1696.114289067196 87.56065839965187
1696.1351225533351 -83.31060637426435
1696.1559560400556 220.85478063391665
1696.1767895275855 5.43519357413222
1696.1976230158652 -258.39314174090714
1696.2184565051411 22.795964025227736
1696.2392899953377 -335.69564701371064
1696.2601234867595 -21.19104031352474
1696.2809569793124 -26.698204299929472
1696.3017904733208 -25.93550922205847
1696.3226239686694 -185.6699974146761
1696.343457465738 -293.88053927856436
1696.3642909643795 63.39521168313232
1696.3851245452215 
1696.4059580975936 
1696.4267916499657 
1696.4476252023378 
1696.46845875471 
1696.489292307082 
1696.510125859454 
1696.530959411826 
1696.5517929641983 
1696.5726265165704 
1696.5934600689425 
1696.6142936213143 
1696.6351271736864 
1696.6559607260583 
1696.6767942784306 
1696.6976278308027 
1696.7184613831748 
1696.7392949355467 
1696.760128487919 
1696.7809620402911 
1696.8017955926632 
1696.8226291450353 
1696.8434626974074 
1696.8642962497795 
1696.8851298021516 
1696.9059633545237 
1696.9267969068956 
1696.9476304592679 
1696.96846401164 
1696.989297564012 
1697.010131116384 
1697.0309646687563 
1697.0517982211284 
1697.0726317735005 
1697.0934653258723 
1697.1142988782447 
1697.1351324306163 
1697.1559659829886 
1697.1767995353607 
1697.1976330877328 
1697.218466640105 
1697.239300192477 
1697.260133744849 
1697.2809672972212 
1697.3018008495933 
1697.3226344019652 
1697.3434679543375 
1697.3643015067096 363.7693885494247
1697.3851350930527 304.9243392471738
1697.4059686797739 214.3020075777787
1697.4268022668257 -146.34575451451204
1697.4476358476677 
1697.4684694371063 
1697.4893030265443 
1697.5101366159831 
1697.5309702054215 
1697.55180379486 -597.203610267797
1697.572637375702 
1697.5934709686553 
1697.6143045616088 -428.04374346962
1697.635138142451 
1697.6559717360087 
1697.676805329566 -340.24703283149574
1697.6976389104084 
1697.7184725086938 -481.04829330566247
1697.739306089536 
1697.7601396815617 
1697.7809732735873 
1697.8018068656127 
1697.8226404576383 -572.9197755317404
1697.8434740384805 
1697.8643076302471 
1697.8851412220135 
1697.9059748137806 
1697.9268084055473 
1697.947641997314 -556.898167795027
1697.968475578156 
1697.9893091772062 -512.3805621926406
1698.0101427580485 
1698.0309763570367 -557.8425894583527
1698.0518099378792 
1698.072643536784 -363.08684266068286
1698.0934771266077 -83.3489317980368
1698.1143107164007 -228.58120348821916
1698.135144306164 209.72095224216017
1698.1559778958815 -387.24937587596264
1698.1768114855547 125.55506006143544
1698.1976450751868 468.7177437776437
1698.21847866478 84.09858602122729
1698.239312245622 
1698.2601458438023 106.67445810513313
1698.2809794332384 311.2132901586714
1698.3018130226178 86.7673342535068
1698.3226466119554 -413.41802104220255
1698.3434802012237 56.09862405218389
1698.364313790437 80.54541667352451
1698.3851473795887 63.33083658317938
1698.4059809686937 305.9402453210119
1698.4268145577244 28.631854218685472
1698.447648146696 7.583788331901398
1698.468481735602 -27.622740294370303
1698.4893153244575 -366.77733163317936
1698.5101489132355 307.8678461040629
1698.530982501952 -95.323376578252
1698.5518160906 229.79835490076357
1698.5726496791847 -23.945501420036894
1698.5934832677099 280.17591196191586
1698.6143168561612 302.82174393257253
1698.635150444542 90.25710652527012
1698.6559840328582 326.63620296390826
1698.6768176211133 -36.59291733028646
1698.6976512092936 413.9275679459433
1698.718484797402 311.35752876596035
1698.739318385445 311.12278780572444
1698.760151973426 -148.65597417790363
1698.7809855613311 -358.01446723103754
1698.8018191491644 -9.975237516368066
1698.8226527369316 117.2773349117008
1698.8434863246268 -302.8169308179931
1698.864319912266 138.86840067736838
1698.8851534998228 67.14870404551131
1698.9059870873139 66.63927120507658
1698.9268206747329 281.23854497875874
1698.947654262096 11.320010172138868
1698.9684878493772 165.1512231565167
1698.9893214365927 -35.03669453590964
1699.0101550237366 -103.57376568339193
1699.030988610825 34.29524676593437
1699.0518221978323 -546.125275815488
1699.0726557847743 80.70216033452162
1699.0934893716455 -46.860807875299535
1699.1143229584616 121.84548880326459
1699.1351565451976 9.439356856273992
1699.1559901318692 -276.06792119062425
1699.1768237184704 -30.857860873083503
1699.1976573050179 -194.11416372005564
1699.2184908914855 -221.46205737609384
1699.23932447789 46.48626107381957
1699.2601580642252 -20.46458784884311
1699.2809916505075 213.3127624935827
1699.3018252367112 -178.67307496805964
1699.3226588228524 -141.2987872586102
1699.3434924089258 303.7410537118009
1699.3643259949367 187.75287245750036
1699.3851595808908 39.42982478489832
1699.4059931667732 4.921893738768037
1699.426826752589 -152.3429111900681
1699.4476603383437 -47.14177040955976
1699.468493924042 -342.34024702642535
1699.4893275096704 75.41334839420334
1699.5101610952331 90.31669572097192
1699.530994680736 -162.86842308974815
1699.5518282661842 -177.09026521892673
1699.5726618515628 -449.69515225007393
1699.5934954368774 -190.9275794089168
1699.6143290221335 17.524668761470064
1699.6351626073258 -223.10000092194488
1699.65599619247 206.50667579793384
1699.6768297775411 283.3431493852192
1699.6976633625552 166.6057337235097
1699.7184969475068 -377.9596514754177
1699.7393305324113 -407.1179095562997
1699.7601641172444 76.20204064133219
1699.780997702021 327.5895921017026
1699.8018312867366 -23.52574053850034
1699.8226648714065 -129.27672472367166
1699.843498456006 -336.92850429235386
1699.8643320405504 -222.52193686300416
1699.8851656250351 -126.94437970093124
1699.905999209475 -54.25734217423226
1699.926832793846 170.9473387345904
1699.9476663781631 -70.98810516520759
1699.9684999624217 -217.70188177539532
1699.9893335466263 -369.4565805610589
1700.0101671307839 317.50356237958334
1700.031000714878 216.9189080964932
1700.051834298915 357.3798219019615
1700.0726678829099 252.1486237493748
1700.0935014668376 66.32422239714687
1700.114335050714 230.96178752545117
1700.1351686345342 -90.01782343531494
1700.1560022183032 -58.637759875382486
1700.1768358020267 -124.73825392664908
1700.1976693856896 27.76039820204293
1700.218502969297 16.252969239813808
1700.239336552865 115.09693103369175
1700.2601701363687 -1.6875272166837088
1700.2810037198224 26.386782497415567
1700.3018373032223 128.2104668273267
1700.3226708865832 395.2760690527795
1700.3435044698808 67.80337107425689
1700.3643380531298 -40.842436979354474
1700.385171636326 201.78107896090697
1700.406005219484 213.099738304772
1700.42683880258 -264.2573291288108
1700.4476723856283 88.04736042023498
1700.4685059686249 326.35615333383737
1700.4893395515844 53.76504463020058
1700.5101731344823 412.481078665478
1700.5310067173343 37.0854274351113
1700.5518403001352 -72.19238724173432
1700.5726738828898 -273.45236734682885
1700.5935074656043 -14.452782373220892
1700.6143410482628 -57.770112065989274
1700.635174630872 -62.162552282795005
1700.6560082134356 45.74868421046286
1700.67684179596 -152.51485404315042
1700.6976753784295 362.1128603147656
1700.71850896085 -204.2232127173384
1700.7393425432265 263.7317259704104
1700.7601761255644 156.12212977233895
1700.781009707848 70.19210867637769
1700.8018432900835 199.00671078811453
1700.822676872276 123.6105513000304
1700.8435104544303 -340.34811291671275
1700.864344036532 -74.20449431688134
1700.885177618586 -118.23321939494124
1700.9060112005975 141.08076795111953
1700.926844782572 -247.25002300901235
1700.947678364494 -307.31507168472217
1700.96851194637 -137.4584203789553
1700.9893455282036 90.4233653513704
1701.0101791099912 51.368595623744845
1701.031012691747 175.96335208408675
1701.0518462734472 206.47899298414353
1701.072679855106 -399.7833644412147
1701.0935134367298 -326.7528754412493
1701.114347018302 -61.578021634355736
1701.13518059983 128.65241216103036
1701.1560141813163 164.78242958547125
1701.1768477627588 -241.49721040505685
1701.1976813441706 125.5667705714286
1701.218514925528 -382.81171580371887
